Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	HGNC symbol
ENSG00000130513	ENSG00000130513.7	9518	GDF15
ENSG00000095794	ENSG00000095794.21	1390	CREM
ENSG00000109320	ENSG00000109320.14	4790	NFKB1
ENSG00000167264	ENSG00000167264.18	54920	DUS2
ENSG00000288626	ENSG00000288626.1		
ENSG00000105656	ENSG00000105656.13	8178	ELL
ENSG00000162836	ENSG00000162836.12	51205	ACP6
ENSG00000124772	ENSG00000124772.12	57699	CPNE5
ENSG00000183801	ENSG00000183801.8	283298	OLFML1
ENSG00000113249	ENSG00000113249.14	26762	HAVCR1
ENSG00000166387	ENSG00000166387.14	8495	PPFIBP2
ENSG00000181666	ENSG00000181666.19	284459	ZNF875
ENSG00000128422	ENSG00000128422.18	3872	KRT17
ENSG00000177688	ENSG00000177688.7	387082	SUMO4
ENSG00000116667	ENSG00000116667.15	81563	C1orf21
ENSG00000178199	ENSG00000178199.14	340152	ZC3H12D
ENSG00000185245	ENSG00000185245.9	2811	GP1BA
ENSG00000168646	ENSG00000168646.14	8313	AXIN2
ENSG00000055208	ENSG00000055208.20	23118	TAB2
ENSG00000205838	ENSG00000205838.15	153657	TTC23L
ENSG00000115414	ENSG00000115414.21	2335	FN1
ENSG00000125945	ENSG00000125945.15	80818	ZNF436
ENSG00000146678	ENSG00000146678.10	3484	IGFBP1
ENSG00000093144	ENSG00000093144.19	55862	ECHDC1
ENSG00000204219	ENSG00000204219.11	6920	TCEA3
ENSG00000178222	ENSG00000178222.14	285498	RNF212
ENSG00000105642	ENSG00000105642.16	3780	KCNN1
ENSG00000146674	ENSG00000146674.16	3486	IGFBP3
ENSG00000076604	ENSG00000076604.16	9618	TRAF4
ENSG00000285779	ENSG00000285779.1		
ENSG00000162885	ENSG00000162885.14	148789	B3GALNT2
ENSG00000198677	ENSG00000198677.13	9652	TTC37
ENSG00000183647	ENSG00000183647.11	348327	ZNF530
ENSG00000263201	ENSG00000263201.1	100131303	DPEP2NB
ENSG00000254852	ENSG00000254852.9	642799	NPIPA2
ENSG00000166704	ENSG00000166704.13	80095	ZNF606
ENSG00000103512	ENSG00000103512.16	23420	NOMO1
ENSG00000122642	ENSG00000122642.11	11328	FKBP9
ENSG00000156136	ENSG00000156136.10	1633	DCK
ENSG00000231192	ENSG00000231192.3	26341	OR5H1
ENSG00000236032	ENSG00000236032.3	403273	OR5H14
ENSG00000131899	ENSG00000131899.12	3996	LLGL1
ENSG00000230301	ENSG00000230301.6	79295	OR5H6
ENSG00000156983	ENSG00000156983.17	7862	BRPF1
ENSG00000173110	ENSG00000173110.8	3310	HSPA6
ENSG00000186017	ENSG00000186017.16	84924	ZNF566
ENSG00000143125	ENSG00000143125.6	84432	PROK1
ENSG00000197647	ENSG00000197647.13	163059	ZNF433
ENSG00000143105	ENSG00000143105.7	3744	KCNA10
ENSG00000177301	ENSG00000177301.16	3737	KCNA2
ENSG00000204414	ENSG00000204414.14	1444	CSHL1
ENSG00000131126	ENSG00000131126.19	83639	TEX101
ENSG00000122643	ENSG00000122643.23	51251	NT5C3A
ENSG00000145321	ENSG00000145321.13	2638	GC
ENSG00000179588	ENSG00000179588.9	161882	ZFPM1
ENSG00000290147	ENSG00000290147.1	118142757	
ENSG00000124466	ENSG00000124466.9	27076	LYPD3
ENSG00000287363	ENSG00000287363.4	114841037	GUCA1ANB
ENSG00000048545	ENSG00000048545.18	2978	GUCA1A
ENSG00000153157	ENSG00000153157.13	221711	SYCP2L
ENSG00000166394	ENSG00000166394.15	51700	CYB5R2
ENSG00000141338	ENSG00000141338.15	10351	ABCA8
ENSG00000158545	ENSG00000158545.16	124245	ZC3H18
ENSG00000176531	ENSG00000176531.11	653583	PHLDB3
ENSG00000160752	ENSG00000160752.15	2224	FDPS
ENSG00000197977	ENSG00000197977.4	54898	ELOVL2
ENSG00000197467	ENSG00000197467.17	1305	COL13A1
ENSG00000105755	ENSG00000105755.8	23474	ETHE1
ENSG00000224531	ENSG00000224531.6	221710	SMIM13
ENSG00000164610	ENSG00000164610.10	6100	RP9
ENSG00000140416	ENSG00000140416.24	7168	TPM1
ENSG00000244476	ENSG00000244476.3	405754	ERVFRD-1
ENSG00000011376	ENSG00000011376.12	23395	LARS2
ENSG00000124391	ENSG00000124391.5	27189	IL17C
ENSG00000079689	ENSG00000079689.15	10590	SCGN
ENSG00000139193	ENSG00000139193.4	939	CD27
ENSG00000168772	ENSG00000168772.12	80319	CXXC4
ENSG00000197008	ENSG00000197008.10	7697	ZNF138
ENSG00000139200	ENSG00000139200.14	196500	PIANP
ENSG00000051523	ENSG00000051523.12	1535	CYBA
ENSG00000176472	ENSG00000176472.11	284346	ZNF575
ENSG00000186352	ENSG00000186352.9	353322	ANKRD37
ENSG00000290217	ENSG00000290217.1		
ENSG00000164508	ENSG00000164508.6	221613	H2AC1
ENSG00000146047	ENSG00000146047.7	255626	H2BC1
ENSG00000134815	ENSG00000134815.19	9704	DHX34
ENSG00000112164	ENSG00000112164.6	2740	GLP1R
ENSG00000137656	ENSG00000137656.12	84811	BUD13
ENSG00000112167	ENSG00000112167.11	55776	SAYSD1
ENSG00000205085	ENSG00000205085.13	346653	GARIN1A
ENSG00000109775	ENSG00000109775.11	55325	UFSP2
ENSG00000166225	ENSG00000166225.9	10818	FRS2
ENSG00000164626	ENSG00000164626.9	8645	KCNK5
ENSG00000161904	ENSG00000161904.12	221496	LEMD2
ENSG00000109917	ENSG00000109917.11	8882	ZPR1
ENSG00000105419	ENSG00000105419.18	56917	MEIS3
ENSG00000187416	ENSG00000187416.13	375612	LHFPL3
ENSG00000167508	ENSG00000167508.12	4597	MVD
ENSG00000248483	ENSG00000248483.7	134187	POU5F2
ENSG00000121957	ENSG00000121957.15	29899	GPSM2
ENSG00000175745	ENSG00000175745.15	7025	NR2F1
ENSG00000075303	ENSG00000075303.13	55972	SLC25A40
ENSG00000285978	ENSG00000285978.1		
ENSG00000169131	ENSG00000169131.13	6940	ZNF354A
ENSG00000096395	ENSG00000096395.11	4295	MLN
ENSG00000205129	ENSG00000205129.9	441054	C4orf47
ENSG00000185669	ENSG00000185669.6	333929	SNAI3
ENSG00000158717	ENSG00000158717.11	115992	RNF166
ENSG00000108932	ENSG00000108932.13	9120	SLC16A6
ENSG00000006634	ENSG00000006634.8	10926	DBF4
ENSG00000178338	ENSG00000178338.11	117608	ZNF354B
ENSG00000168491	ENSG00000168491.10	256309	CCDC110
ENSG00000251608	ENSG00000251608.2	26530	OR12D1
ENSG00000006740	ENSG00000006740.18	9912	ARHGAP44
ENSG00000285891	ENSG00000285891.2	102724657	MSANTD5
ENSG00000242110	ENSG00000242110.9	23600	AMACR
ENSG00000189367	ENSG00000189367.15	9729	KIAA0408
ENSG00000174177	ENSG00000174177.13	348180	CTU2
ENSG00000111404	ENSG00000111404.7	79785	RERGL
ENSG00000144791	ENSG00000144791.10	8994	LIMD1
ENSG00000255330	ENSG00000255330.9		
ENSG00000118160	ENSG00000118160.14	6543	SLC8A2
ENSG00000110243	ENSG00000110243.12	116519	APOA5
ENSG00000110244	ENSG00000110244.7	337	APOA4
ENSG00000173262	ENSG00000173262.12	144195	SLC2A14
ENSG00000075142	ENSG00000075142.14	6717	SRI
ENSG00000184530	ENSG00000184530.9	352999	C6orf58
ENSG00000118162	ENSG00000118162.14	11133	KPTN
ENSG00000110245	ENSG00000110245.12	345	APOC3
ENSG00000173585	ENSG00000173585.17	10803	CCR9
ENSG00000124493	ENSG00000124493.14	2914	GRM4
ENSG00000289791	ENSG00000289791.1		
ENSG00000163823	ENSG00000163823.4	1230	CCR1
ENSG00000169851	ENSG00000169851.16	5099	PCDH7
ENSG00000121807	ENSG00000121807.7	729230	CCR2
ENSG00000118137	ENSG00000118137.10	335	APOA1
ENSG00000121797	ENSG00000121797.10	9034	CCRL2
ENSG00000164342	ENSG00000164342.14	7098	TLR3
ENSG00000105402	ENSG00000105402.8	8775	NAPA
ENSG00000197043	ENSG00000197043.15	309	ANXA6
ENSG00000283473	ENSG00000283473.5	100132146	FAM240A
ENSG00000173578	ENSG00000173578.9	2829	XCR1
ENSG00000183625	ENSG00000183625.16	1232	CCR3
ENSG00000154556	ENSG00000154556.20	8470	SORBS2
ENSG00000188396	ENSG00000188396.4	343521	DYNLT4
ENSG00000160584	ENSG00000160584.17	23387	SIK3
ENSG00000012223	ENSG00000012223.13	4057	LTF
ENSG00000127954	ENSG00000127954.13	79689	STEAP4
ENSG00000082482	ENSG00000082482.14	3776	KCNK2
ENSG00000103429	ENSG00000103429.11	51283	BFAR
ENSG00000118156	ENSG00000118156.13	84215	ZNF541
ENSG00000174238	ENSG00000174238.16	5306	PITPNA
ENSG00000008277	ENSG00000008277.15	53616	ADAM22
ENSG00000179168	ENSG00000179168.15	199720	GGN
ENSG00000069764	ENSG00000069764.10	8399	PLA2G10
ENSG00000224712	ENSG00000224712.13	642778	NPIPA3
ENSG00000224712	ENSG00000224712.13	642799	NPIPA3
ENSG00000188766	ENSG00000188766.13	399473	SPRED3
ENSG00000188897	ENSG00000188897.10	400499	
ENSG00000167178	ENSG00000167178.17	57611	ISLR2
ENSG00000189190	ENSG00000189190.11	162966	ZNF600
ENSG00000186577	ENSG00000186577.14	221491	SMIM29
ENSG00000182986	ENSG00000182986.15	162967	ZNF320
ENSG00000159753	ENSG00000159753.15	146206	CARMIL2
ENSG00000116747	ENSG00000116747.13	6738	RO60
ENSG00000091536	ENSG00000091536.20	51168	MYO15A
ENSG00000268480	ENSG00000268480.4	105372267	NFILZ
ENSG00000129009	ENSG00000129009.13	3671	ISLR
ENSG00000179846	ENSG00000179846.11	284353	NKPD1
ENSG00000167754	ENSG00000167754.13	25818	KLK5
ENSG00000272325	ENSG00000272325.2	11165	NUDT3
ENSG00000076108	ENSG00000076108.12	11176	BAZ2A
ENSG00000174358	ENSG00000174358.16	340024	SLC6A19
ENSG00000137868	ENSG00000137868.19	64220	STRA6
ENSG00000137309	ENSG00000137309.21	3159	HMGA1
ENSG00000102879	ENSG00000102879.17	11151	CORO1A
ENSG00000164363	ENSG00000164363.10	348932	SLC6A18
ENSG00000184478	ENSG00000184478.8	390083	OR56A3
ENSG00000184698	ENSG00000184698.5	390059	OR51M1
ENSG00000187918	ENSG00000187918.6	390064	OR51I2
ENSG00000118418	ENSG00000118418.15	9324	HMGN3
ENSG00000167755	ENSG00000167755.15	5653	KLK6
ENSG00000168000	ENSG00000168000.16	26580	BSCL2
ENSG00000164362	ENSG00000164362.21	7015	TERT
ENSG00000214338	ENSG00000214338.11	387104	SOGA3
ENSG00000146216	ENSG00000146216.14	84630	TTBK1
ENSG00000169035	ENSG00000169035.12	5650	KLK7
ENSG00000139211	ENSG00000139211.7	347902	AMIGO2
ENSG00000049618	ENSG00000049618.25	57492	ARID1B
ENSG00000118729	ENSG00000118729.12	845	CASQ2
ENSG00000198178	ENSG00000198178.11	170482	CLEC4C
ENSG00000181963	ENSG00000181963.5	119774	OR52K2
ENSG00000134207	ENSG00000134207.17	148281	SYT6
ENSG00000163825	ENSG00000163825.5	83597	RTP3
ENSG00000196778	ENSG00000196778.4	390036	OR52K1
ENSG00000182791	ENSG00000182791.5	55231	CCDC87
ENSG00000163827	ENSG00000163827.14	79442	LRRC2
ENSG00000173992	ENSG00000173992.9	9973	CCS
ENSG00000179134	ENSG00000179134.16	55095	SAMD4B
ENSG00000049656	ENSG00000049656.14	81037	CLPTM1L
ENSG00000125734	ENSG00000125734.16	56927	GPR108
ENSG00000139220	ENSG00000139220.17	8499	PPFIA2
ENSG00000158805	ENSG00000158805.12	92822	ZNF276
ENSG00000163467	ENSG00000163467.12	128229	TSACC
ENSG00000163703	ENSG00000163703.20	78987	CRELD1
ENSG00000239306	ENSG00000239306.5	10432	RBM14
ENSG00000248643	ENSG00000248643.5	100526737	RBM14-RBM4
ENSG00000258890	ENSG00000258890.8	90799	CEP95
ENSG00000173933	ENSG00000173933.21	5936	RBM4
ENSG00000243710	ENSG00000243710.8	149465	CFAP57
ENSG00000169299	ENSG00000169299.14	55276	PGM2
ENSG00000167513	ENSG00000167513.9	81620	CDT1
ENSG00000173914	ENSG00000173914.12	83759	RBM4B
ENSG00000063015	ENSG00000063015.21	124925	SEZ6
ENSG00000198931	ENSG00000198931.11	353	APRT
ENSG00000134909	ENSG00000134909.19	9743	ARHGAP32
ENSG00000254415	ENSG00000254415.4	100049587	SIGLEC14
ENSG00000117395	ENSG00000117395.13	10969	EBNA1BP2
ENSG00000223638	ENSG00000223638.4	342931	RFPL4A
ENSG00000105261	ENSG00000105261.8	728361	OVOL3
ENSG00000126251	ENSG00000126251.7	2866	GPR42
ENSG00000099625	ENSG00000099625.14	255057	CBARP
ENSG00000250254	ENSG00000250254.2	10744	PTTG2
ENSG00000141012	ENSG00000141012.13	2588	GALNS
ENSG00000135605	ENSG00000135605.13	7006	TEC
ENSG00000142319	ENSG00000142319.18	6531	SLC6A3
ENSG00000116874	ENSG00000116874.12	10352	WARS2
ENSG00000213793	ENSG00000213793.6	388559	ZNF888
ENSG00000065600	ENSG00000065600.13	55248	PACC1
ENSG00000170909	ENSG00000170909.14	126014	OSCAR
ENSG00000140481	ENSG00000140481.15	80125	CCDC33
ENSG00000068097	ENSG00000068097.16	63897	HEATR6
ENSG00000009780	ENSG00000009780.16	199870	FAM76A
ENSG00000010818	ENSG00000010818.11	3097	HIVEP2
ENSG00000140459	ENSG00000140459.18	1583	CYP11A1
ENSG00000153395	ENSG00000153395.10	79888	LPCAT1
ENSG00000074966	ENSG00000074966.11	7294	TXK
ENSG00000129993	ENSG00000129993.15	863	CBFA2T3
ENSG00000189129	ENSG00000189129.14	219348	PLAC9
ENSG00000130244	ENSG00000130244.13	147965	FAM98C
ENSG00000109689	ENSG00000109689.20	57620	STIM2
ENSG00000138623	ENSG00000138623.10	8482	SEMA7A
ENSG00000172058	ENSG00000172058.16	8293	SERF1A
ENSG00000019995	ENSG00000019995.6	54764	ZRANB1
ENSG00000175029	ENSG00000175029.17	1488	CTBP2
ENSG00000161888	ENSG00000161888.12	147841	SPC24
ENSG00000131018	ENSG00000131018.25	23345	SYNE1
ENSG00000023572	ENSG00000023572.10	51022	GLRX2
ENSG00000172062	ENSG00000172062.17	6606	SMN1
ENSG00000167515	ENSG00000167515.11	51693	TRAPPC2L
ENSG00000008294	ENSG00000008294.22	9043	SPAG9
ENSG00000171714	ENSG00000171714.13	203859	ANO5
ENSG00000171714	ENSG00000171714.13	102723370	ANO5
ENSG00000167749	ENSG00000167749.12	9622	KLK4
ENSG00000138629	ENSG00000138629.16	84993	UBL7
ENSG00000077254	ENSG00000077254.14	23032	USP33
ENSG00000269741	ENSG00000269741.5		
ENSG00000187741	ENSG00000187741.16	2175	FANCA
ENSG00000186088	ENSG00000186088.16	54103	GSAP
ENSG00000152778	ENSG00000152778.10	24138	IFIT5
ENSG00000130669	ENSG00000130669.17	10298	PAK4
ENSG00000197790	ENSG00000197790.1	119772	OR52M1
ENSG00000249437	ENSG00000249437.8	4671	NAIP
ENSG00000255012	ENSG00000255012.3	390168	OR5M1
ENSG00000176925	ENSG00000176925.8	119694	OR51F2
ENSG00000280204	ENSG00000280204.4	219959	OR1S1
ENSG00000284609	ENSG00000284609.2	390271	OR8B3
ENSG00000284680	ENSG00000284680.3	26595	OR8B2
ENSG00000170683	ENSG00000170683.7	26496	OR10A3
ENSG00000170790	ENSG00000170790.6	341276	OR10A2
ENSG00000172320	ENSG00000172320.4	219982	OR5A1
ENSG00000176893	ENSG00000176893.6	81282	OR51G2
ENSG00000176895	ENSG00000176895.9	119687	OR51A7
ENSG00000180974	ENSG00000180974.5	390081	OR52E4
ENSG00000181698	ENSG00000181698.5	390155	OR5T1
ENSG00000167618	ENSG00000167618.10	3904	LAIR2
ENSG00000127947	ENSG00000127947.16	5782	PTPN12
ENSG00000065882	ENSG00000065882.18	23216	TBC1D1
ENSG00000187486	ENSG00000187486.7	3767	KCNJ11
ENSG00000184933	ENSG00000184933.6	8590	OR6A2
ENSG00000239998	ENSG00000239998.7	11027	LILRA2
ENSG00000197428	ENSG00000197428.3	390038	OR51D1
ENSG00000180785	ENSG00000180785.10	143503	OR51E1
ENSG00000188124	ENSG00000188124.4	338755	OR2AG2
ENSG00000234560	ENSG00000234560.5	219869	OR10G8
ENSG00000110711	ENSG00000110711.11	9049	AIP
ENSG00000270800	ENSG00000270800.4	100529239	RPS10-NUDT3
ENSG00000205497	ENSG00000205497.5	401666	OR51A4
ENSG00000172890	ENSG00000172890.13	55191	NADSYN1
ENSG00000140521	ENSG00000140521.17	5428	POLG
ENSG00000077235	ENSG00000077235.18	2975	GTF3C1
ENSG00000124614	ENSG00000124614.17	6204	RPS10
ENSG00000145736	ENSG00000145736.15	2966	GTF2H2
ENSG00000145736	ENSG00000145736.15	728340	GTF2H2
ENSG00000104974	ENSG00000104974.12	11024	LILRA1
ENSG00000134644	ENSG00000134644.16	9698	PUM1
ENSG00000124507	ENSG00000124507.11	29993	PACSIN1
ENSG00000104972	ENSG00000104972.16	10859	LILRB1
ENSG00000132170	ENSG00000132170.24	5468	PPARG
ENSG00000068305	ENSG00000068305.19	4205	MEF2A
ENSG00000167182	ENSG00000167182.16	6668	SP2
ENSG00000108852	ENSG00000108852.16	4355	MPP2
ENSG00000124664	ENSG00000124664.11	25803	SPDEF
ENSG00000244411	ENSG00000244411.4	440050	KRTAP5-7
ENSG00000241233	ENSG00000241233.4	57830	KRTAP5-8
ENSG00000254997	ENSG00000254997.4	3846	KRTAP5-9
ENSG00000196821	ENSG00000196821.10	64771	ILRUN
ENSG00000204572	ENSG00000204572.10	387273	KRTAP5-10
ENSG00000161328	ENSG00000161328.11	115399	LRRC56
ENSG00000137166	ENSG00000137166.18	116113	FOXP4
ENSG00000221813	ENSG00000221813.4	135946	OR6B1
ENSG00000146618	ENSG00000146618.3	222894	FERD3L
ENSG00000122783	ENSG00000122783.17	78996	CYREN
ENSG00000242019	ENSG00000242019.2	115653	KIR3DL3
ENSG00000167822	ENSG00000167822.3	81168	OR8J3
ENSG00000138750	ENSG00000138750.16	53371	NUP54
ENSG00000047578	ENSG00000047578.14	23247	KATNIP
ENSG00000006071	ENSG00000006071.16	6833	ABCC8
ENSG00000243772	ENSG00000243772.8	3804	KIR2DL3
ENSG00000125498	ENSG00000125498.20	3802	KIR2DL1
ENSG00000146859	ENSG00000146859.6	55281	TMEM140
ENSG00000105875	ENSG00000105875.15	29062	WDR91
ENSG00000109184	ENSG00000109184.15	23142	DCUN1D4
ENSG00000183571	ENSG00000183571.11	145814	PGPEP1L
ENSG00000182253	ENSG00000182253.15	23336	SYNM
ENSG00000167633	ENSG00000167633.18	3811	KIR3DL1
ENSG00000103852	ENSG00000103852.13	64927	TTC23
ENSG00000127554	ENSG00000127554.13	2671	GFER
ENSG00000198015	ENSG00000198015.14	28977	MRPL42
ENSG00000131148	ENSG00000131148.9	10328	EMC8
ENSG00000240403	ENSG00000240403.5	3812	KIR3DL2
ENSG00000212807	ENSG00000212807.3	402317	OR2A42
ENSG00000243896	ENSG00000243896.4	401427	OR2A7
ENSG00000243896	ENSG00000243896.4	107987545	OR2A7
ENSG00000185480	ENSG00000185480.12	55010	PARPBP
ENSG00000131143	ENSG00000131143.10	1327	COX4I1
ENSG00000134138	ENSG00000134138.22	4212	MEIS2
ENSG00000221970	ENSG00000221970.4	346528	OR2A1
ENSG00000050327	ENSG00000050327.15	7984	ARHGEF5
ENSG00000215788	ENSG00000215788.11	8718	TNFRSF25
ENSG00000186431	ENSG00000186431.19	2204	FCAR
ENSG00000111665	ENSG00000111665.12	83461	CDCA3
ENSG00000140968	ENSG00000140968.12	3394	IRF8
ENSG00000131467	ENSG00000131467.12	10197	PSME3
ENSG00000291237	ENSG00000291237.1	6648	SOD2
ENSG00000111671	ENSG00000111671.10	84727	SPSB2
ENSG00000111671	ENSG00000111671.10	105369632	SPSB2
ENSG00000188993	ENSG00000188993.4	339977	LRRC66
ENSG00000177575	ENSG00000177575.13	9332	CD163
ENSG00000106410	ENSG00000106410.15	135935	NOBOX
ENSG00000213658	ENSG00000213658.13	27040	LAT
ENSG00000163069	ENSG00000163069.13	6443	SGCB
ENSG00000221836	ENSG00000221836.4	393046	OR2A5
ENSG00000221933	ENSG00000221933.3	392138	OR2A25
ENSG00000221858	ENSG00000221858.3	346525	OR2A12
ENSG00000221938	ENSG00000221938.5	135941	OR2A14
ENSG00000204267	ENSG00000204267.19	6891	TAP2
ENSG00000186818	ENSG00000186818.13	11006	LILRB4
ENSG00000184863	ENSG00000184863.11	155435	RBM33
ENSG00000163071	ENSG00000163071.11	132671	SPATA18
ENSG00000179299	ENSG00000179299.17	79730	NSUN7
ENSG00000164690	ENSG00000164690.8	6469	SHH
ENSG00000105185	ENSG00000105185.12	9141	PDCD5
ENSG00000105982	ENSG00000105982.17	140545	RNF32
ENSG00000272886	ENSG00000272886.6	55802	DCP1A
ENSG00000141562	ENSG00000141562.19	26502	NARF
ENSG00000183735	ENSG00000183735.11	29110	TBK1
ENSG00000105186	ENSG00000105186.16	84079	ANKRD27
ENSG00000162039	ENSG00000162039.18	254528	MEIOB
ENSG00000163697	ENSG00000163697.17	323	APBB2
ENSG00000166278	ENSG00000166278.16	717	C2
ENSG00000103313	ENSG00000103313.14	4210	MEFV
ENSG00000016391	ENSG00000016391.11	55349	CHDH
ENSG00000056736	ENSG00000056736.10	55540	IL17RB
ENSG00000117625	ENSG00000117625.14	55758	RCOR3
ENSG00000105983	ENSG00000105983.23	64327	LMBR1
ENSG00000186326	ENSG00000186326.4	388531	RGS9BP
ENSG00000213965	ENSG00000213965.4	390916	NUDT19
ENSG00000173809	ENSG00000173809.18	91646	TDRD12
ENSG00000074660	ENSG00000074660.17	8578	SCARF1
ENSG00000140612	ENSG00000140612.14	23478	SEC11A
ENSG00000113812	ENSG00000113812.14	93973	ACTR8
ENSG00000021488	ENSG00000021488.13	11136	SLC7A9
ENSG00000169189	ENSG00000169189.17	197370	NSMCE1
ENSG00000179902	ENSG00000179902.13	127003	CFAP276
ENSG00000144554	ENSG00000144554.13	2177	FANCD2
ENSG00000008838	ENSG00000008838.21	9862	MED24
ENSG00000121766	ENSG00000121766.16	51538	ZCCHC17
ENSG00000146909	ENSG00000146909.8	64434	NOM1
ENSG00000179709	ENSG00000179709.8	126205	NLRP8
ENSG00000077238	ENSG00000077238.14	3566	IL4R
ENSG00000153179	ENSG00000153179.13	283349	RASSF3
ENSG00000171487	ENSG00000171487.16	126206	NLRP5
ENSG00000130675	ENSG00000130675.15	3110	MNX1
ENSG00000197213	ENSG00000197213.11	342933	ZSCAN5B
ENSG00000213822	ENSG00000213822.7	729767	CEACAM18
ENSG00000126266	ENSG00000126266.4	2864	FFAR1
ENSG00000125730	ENSG00000125730.18	718	C3
ENSG00000135677	ENSG00000135677.11	2799	GNS
ENSG00000106633	ENSG00000106633.18	2645	GCK
ENSG00000140519	ENSG00000140519.14	51458	RHCG
ENSG00000169679	ENSG00000169679.15	699	BUB1
ENSG00000103522	ENSG00000103522.17	50615	IL21R
ENSG00000103740	ENSG00000103740.10	23205	ACSBG1
ENSG00000143157	ENSG00000143157.12	57645	POGK
ENSG00000249115	ENSG00000249115.9	23354	HAUS5
ENSG00000170279	ENSG00000170279.3	202865	C7orf33
ENSG00000160781	ENSG00000160781.17	79957	PAQR6
ENSG00000106462	ENSG00000106462.12	2146	EZH2
ENSG00000288591	ENSG00000288591.1		
ENSG00000114279	ENSG00000114279.15	2257	FGF12
ENSG00000169246	ENSG00000169246.17	23117	NPIPB3
ENSG00000140403	ENSG00000140403.13	55466	DNAJA4
ENSG00000156076	ENSG00000156076.10	11197	WIF1
ENSG00000126254	ENSG00000126254.12	79171	RBM42
ENSG00000289761	ENSG00000289761.1		
ENSG00000154277	ENSG00000154277.13	7345	UCHL1
ENSG00000213066	ENSG00000213066.14	11116	CEP43
ENSG00000172366	ENSG00000172366.20	84331	MCRIP2
ENSG00000114491	ENSG00000114491.14	7372	UMPS
ENSG00000174106	ENSG00000174106.3	23592	LEMD3
ENSG00000161996	ENSG00000161996.19	197335	WDR90
ENSG00000105672	ENSG00000105672.15	2116	ETV2
ENSG00000073060	ENSG00000073060.17	949	SCARB1
ENSG00000272980	ENSG00000272980.5		
ENSG00000137492	ENSG00000137492.9	5612	THAP12
ENSG00000140395	ENSG00000140395.9	80349	WDR61
ENSG00000055118	ENSG00000055118.17	3757	KCNH2
ENSG00000152818	ENSG00000152818.20	7402	UTRN
ENSG00000143344	ENSG00000143344.16	23179	RGL1
ENSG00000179240	ENSG00000179240.13	100506127	GVQW3
ENSG00000108641	ENSG00000108641.20	27077	B9D1
ENSG00000126267	ENSG00000126267.11	1340	COX6B1
ENSG00000254732	ENSG00000254732.2		
ENSG00000153093	ENSG00000153093.20	55289	ACOXL
ENSG00000198561	ENSG00000198561.16	1500	CTNND1
ENSG00000105668	ENSG00000105668.8	11045	UPK1A
ENSG00000102575	ENSG00000102575.14	54	ACP5
ENSG00000135205	ENSG00000135205.15	57639	CCDC146
ENSG00000204209	ENSG00000204209.13	1616	DAXX
ENSG00000204209	ENSG00000204209.13	113523636	DAXX
ENSG00000116882	ENSG00000116882.15	51179	HAO2
ENSG00000082781	ENSG00000082781.12	3693	ITGB5
ENSG00000173575	ENSG00000173575.24	1106	CHD2
ENSG00000153094	ENSG00000153094.24	10018	BCL2L11
ENSG00000129455	ENSG00000129455.16	11202	KLK8
ENSG00000175711	ENSG00000175711.9	146712	B3GNTL1
ENSG00000175711	ENSG00000175711.9	124907948	B3GNTL1
ENSG00000155428	ENSG00000155428.12	378108	TRIM74
ENSG00000071127	ENSG00000071127.18	9948	WDR1
ENSG00000117569	ENSG00000117569.19	58155	PTBP2
ENSG00000103269	ENSG00000103269.14	9028	RHBDL1
ENSG00000175221	ENSG00000175221.16	10025	MED16
ENSG00000236609	ENSG00000236609.4	54753	ZNF853
ENSG00000151914	ENSG00000151914.22	667	DST
ENSG00000205903	ENSG00000205903.7	100131017	ZNF316
ENSG00000050426	ENSG00000050426.16	25875	LETMD1
ENSG00000164631	ENSG00000164631.19	7559	ZNF12
ENSG00000118965	ENSG00000118965.16	57539	WDR35
ENSG00000131732	ENSG00000131732.12	84240	ZCCHC9
ENSG00000173702	ENSG00000173702.7	56667	MUC13
ENSG00000103266	ENSG00000103266.11	10273	STUB1
ENSG00000180616	ENSG00000180616.9	6752	SSTR2
ENSG00000166685	ENSG00000166685.13	9382	COG1
ENSG00000106077	ENSG00000106077.19	83451	ABHD11
ENSG00000142856	ENSG00000142856.17	23421	ITGB3BP
ENSG00000172497	ENSG00000172497.9	134526	ACOT12
ENSG00000141219	ENSG00000141219.16	55028	C17orf80
ENSG00000136068	ENSG00000136068.16	2317	FLNB
ENSG00000115155	ENSG00000115155.19	9381	OTOF
ENSG00000170846	ENSG00000170846.17	93622	
ENSG00000169894	ENSG00000169894.18	4584	MUC3A
ENSG00000145687	ENSG00000145687.17	23635	SSBP2
ENSG00000187959	ENSG00000187959.9	642843	CPSF4L
ENSG00000161999	ENSG00000161999.13	339123	JMJD8
ENSG00000185619	ENSG00000185619.19	10336	PCGF3
ENSG00000110925	ENSG00000110925.7	81566	CSRNP2
