"Orthogroup","V1","Entrez"
"OG0013269","XP_015135118","427778"
"OG0013270","NP_001007938","423346"
"OG0013271","XP_004934389","101751878"
"OG0013272","NP_001186546","420610"
"OG0013273","XP_015151595","107054804"
"OG0013276","XP_003643076","427456"
"OG0013277","NP_001264990","419739"
"OG0013278","XP_040508009","419708"
"OG0013279","XP_001234978","771736"
"OG0013280","NP_001035553","418826"
"OG0013281","NP_996873","404535"
"OG0013282","XP_025008100","429048"
"OG0013283","NP_990378","395916"
"OG0013284","NP_001341793","770899"
"OG0013284","NP_001341793","395787"
"OG0013285","XP_015144539","423958"
"OG0013286","XP_415310","417020"
"OG0013291","XP_415700","417451"
"OG0013292","XP_015141965","107053378"
"OG0013292","XP_015141965","423053"
"OG0013293","XP_015144791","107053781"
"OG0013294","XP_004937716","417933"
"OG0013295","NP_001129044","772057"
"OG0013297","XP_015132108","428738"
"OG0013298","XP_015155222","100858542"
"OG0013299","NP_001165242","429363"
"OG0013301","XP_425050","427478"
"OG0013302","XP_015154951","425527"
"OG0013303","NP_001006377","101749622"
"OG0013303","NP_001006377","420895"
"OG0013304","XP_040509333","419965"
"OG0013305","XP_015152498","428191"
"OG0013306","XP_040513193","425940"
"OG0013308","XP_040503607","112533469"
"OG0013311","XP_015131179","101751757"
"OG0013312","NP_001159385","422926"
"OG0013314","XP_015132490","107051846"
"OG0013315","XP_001234038","770708"
"OG0013316","XP_015143780","770136"
"OG0013317","XP_015131917","422637"
"OG0013318","XP_025006258","112532442"
"OG0013320","XP_003640696","100499421"
"OG0013321","XP_015138336","101751649"
"OG0013322","XP_015137259","420678"
"OG0013325","XP_425996","428436"
"OG0013327","NP_989664","374240"
"OG0013328","XP_015138233","107052739"
"OG0013331","XP_025006212","101747820"
"OG0013333","NP_001383117","395577"
"OG0013334","XP_040555770","101749214"
"OG0013335","XP_416629","418414"
"OG0013337","NP_989468","373932"
"OG0013338","XP_426335","428779"
"OG0013340","XP_040556411","100857319"
"OG0013341","XP_015132008","777386"
"OG0013342","XP_003641256","100857604"
"OG0013344","NP_990040","395448"
"OG0013345","XP_040557908","121110894"
"OG0013346","XP_015142164","101751827"
"OG0013348","XP_003641426","100858394"
"OG0013350","XP_025006942","100858073"
"OG0013351","NP_001376431","395791"
"OG0013352","NP_001289130","425202"
"OG0013353","XP_025006934","423132"
"OG0013354","XP_025007818","101748577"
"OG0013355","NP_001264440","100858359"
"OG0013356","NP_001026697","428612"
"OG0013363","NP_001038143","693255"
"OG0013364","XP_040560962","101750986"
"OG0013366","NP_989853","395193"
"OG0013369","XP_040501946","107052160"
"OG0013371","XP_040502330","121111746"
"OG0013371","XP_040502330","107054440"
"OG0013372","XP_015148835","100858613"
"OG0013373","XP_414394","416055"
"OG0013375","XP_414550","416227"
"OG0013376","XP_040503159","416302"
"OG0013377","XP_004944821","101747310"
"OG0013378","XP_040503014","107054494"
"OG0013379","XP_015149029","121106450"
"OG0013379","XP_015149029","416136"
"OG0013380","XP_015149346","101751218"
"OG0013381","NP_990214","395699"
"OG0013383","NP_001008675","418274"
"OG0013386","NP_001377779","768505"
"OG0013388","XP_003642270","416933"
"OG0013389","XP_015130393","107051270"
"OG0013390","XP_024997232","100858426"
"OG0013394","XP_004946745","101749175"
"OG0013399","NP_989921","395282"
"OG0013400","XP_015151955","777179"
"OG0013401","XP_003642579","100858651"
"OG0013403","XP_024998339","112530140"
"OG0013404","XP_024998708","107051325"
"OG0013405","NP_990468","396037"
"OG0013406","XP_024999847","100859037"
"OG0013407","XP_015154954","769348"
"OG0013408","NP_001131123","776864"
"OG0013409","NP_001348111","107049570"
"OG0013411","NP_001289056","100859721"
"OG0013412","XP_419250","421170"
"OG0013414","XP_040509370","121106465"
"OG0013415","XP_024999744","420013"
"OG0013416","NP_001007474","395343"
"OG0013417","XP_015155030","100858225"
"OG0013418","XP_003642831","100857796"
"OG0013419","NP_989516","374005"
"OG0013420","NP_990168","395641"
"OG0013422","NP_001383604","107055370"
"OG0013424","XP_040511619","121108247"
"OG0013425","NP_001182368","770548"
"OG0013426","XP_430449","426803"
"OG0013427","XP_025002586","112531573"
"OG0013428","NP_001091003","769146"
"OG0013431","XP_015136219","768789"
"OG0013432","NP_001001193","407776"
"OG0013434","NP_989642","374205"
"OG0013435","XP_419490","421438"
"OG0013436","XP_015140658","107053172"
"OG0013437","NP_001264664","100859742"
"OG0013439","XP_015137671","107052626"
"OG0013440","XP_004940194","101752029"
"OG0013441","NP_990321","395838"
"OG0013442","XP_025004941","112532114"
"OG0013443","NP_001385075","428549"
"OG0013444","XP_003640424","425183"
"OG0013445","NP_989743","386573"
"OG0013447","XP_040508740","772223"
"OG0013448","NP_001038146","693258"
"OG0013449","XP_004939440","101750534"
"OG0013450","XP_040512793","101750427"
"OG0013451","XP_015146971","101750689"
"OG0013453","XP_025005580","776915"
"OG0013456","XP_040513159","121108917"
"OG0013457","XP_040513166","121108918"
"OG0013459","XP_015128753","776094"
"OG0013460","XP_040510189","101748192"
"OG0013462","XP_015128483","426080"
"OG0013463","XP_001232874","770496"
"OG0013465","XP_015153173","428216"
"OG0013466","XP_015153278","419624"
"OG0013467","XP_040507612","403121"
"OG0013468","NP_001074187","770764"
"OG0013470","NP_001038108","419580"
"OG0013471","XP_001233575","771510"
"OG0013472","XP_024998795","419603"
"OG0013473","NP_001136143","428961"
"OG0013474","XP_001233273","769957"
"OG0013477","XP_025001583","101747413"
"OG0013478","NP_001338411","101751279"
"OG0013479","XP_024999253","107055135"
"OG0013480","NP_001289102","100858258"
"OG0013481","XP_040508506","100859094"
"OG0013482","NP_001305938","425969"
"OG0013483","NP_001338350","107055133"
"OG0013484","NP_001001756","414838"
"OG0013486","XP_040510777","101750513"
"OG0013487","NP_001026517","425666"
"OG0013488","XP_015128129","107049270"
"OG0013489","NP_001096684","426886"
"OG0013491","XP_004937075","424842"
"OG0013492","XP_015155861","768978"
"OG0013494","XP_015155756","107055398"
"OG0013495","XP_015154001","100857728"
"OG0013496","XP_015154084","101749384"
"OG0013498","NP_990547","101747322"
"OG0013499","NP_001264523","426933"
"OG0013500","NP_990070","395491"
"OG0013501","XP_040551390","100858219"
"OG0013503","NP_001034653","429786"
"OG0013504","NP_001264464","423493"
"OG0013505","NP_001264825","418118"
"OG0013506","NP_001026559","426574"
"OG0013507","XP_040512584","107049913"
"OG0013508","NP_001038151","693263"
"OG0013509","XP_015146793","100857910"
"OG0013517","NP_001025519","395367"
"OG0013523","XP_040513125","107056305"
"OG0013525","XP_024999373","107049101"
"OG0013526","NP_001384248","426942"
"OG0013528","XP_015128069","107049250"
"OG0013532","XP_015135512","101749610"
"OG0013533","NP_001334320","425665"
"OG0013534","XP_428797","121107589"
"OG0013534","XP_428797","431243"
"OG0013536","XP_001235438","772279"
"OG0013537","XP_004942664","429010"
"OG0013539","XP_003640847","100859886"
"OG0013541","XP_015127987","100858352"
"OG0013542","XP_025000273","374210"
"OG0013543","XP_001233047","769757"
"OG0013545","NP_001264211","425723"
"OG0013547","XP_040509876","112530997"
"OG0013551","XP_424486","426879"
"OG0013552","XP_423078","425302"
"OG0013553","XP_015153930","425979"
"OG0013554","NP_001012839","418448"
"OG0013560","XP_040502155","416000"
"OG0013561","XP_001234230","770916"
"OG0013564","NP_989852","395192"
"OG0013566","NP_001032914","416307"
"OG0013568","NP_001026555","426493"
"OG0013569","XP_040558629","423972"
"OG0013570","NP_001038107","419370"
"OG0013571","NP_001171878","426747"
"OG0013573","XP_004947800","769963"
"OG0013574","XP_015145826","100858926"
"OG0013575","NP_001382977","396117"
"OG0013576","XP_024999418","100859641"
"OG0013578","NP_001039296","417464"
"OG0013579","NP_001039297","417465"
"OG0013583","XP_025001520","107050724"
"OG0013584","XP_015140050","421763"
"OG0013587","NP_990302","395818"
"OG0013588","NP_001384427","770943"
"OG0013589","XP_040562621","415566"
"OG0013590","NP_001073573","419989"
"OG0013591","XP_418115","419993"
"OG0013592","XP_001236149","776636"
"OG0013594","XP_015128734","431244"
"OG0013595","XP_025000235","425730"
"OG0013598","NP_001135862","100216364"
"OG0013599","XP_423393","425660"
"OG0013601","XP_025000077","428318"
"OG0013605","NP_001258079","426571"
"OG0013606","NP_001268417","420160"
"OG0013607","XP_025000115","428341"
"OG0013608","XP_040508390","429253"
"OG0013609","NP_001075167","417037"
"OG0013610","NP_001026060","419557"
"OG0013611","XP_040509666","101748987"
"OG0013612","NP_001038132","429941"
"OG0013613","XP_040503706","416755"
"OG0013615","XP_015143630","423653"
"OG0013617","XP_040516233","100859796"
"OG0013619","XP_015155794","425279"
"OG0013622","NP_989759","395071"
"OG0013625","XP_040558036","769290"
"OG0013626","NP_990497","396075"
"OG0013627","NP_001383504","422652"
"OG0013628","XP_040505362","417298"
"OG0013629","XP_004937006","424748"
"OG0013632","XP_040502976","107054473"
"OG0013634","XP_015155603","100859320"
"OG0013637","XP_024999416","121106445"
"OG0013643","NP_001001781","414875"
"OG0013647","XP_015155795","100857770"
"OG0013655","XP_004939123","428394"
"OG0013656","XP_004937825","418050"
"OG0013662","XP_040555216","112532301"
"OG0013669","XP_040553429","121106453"
"OG0013672","XP_040506894","100858256"
"OG0013675","NP_001078908","772237"
"OG0013677","XP_004938811","101751930"
"OG0013679","XP_420858","422918"
"OG0013681","XP_015141476","422914"
"OG0013684","XP_040507043","407089"
"OG0013686","XP_040510949","112531056"
"OG0013691","NP_001264758","771257"
"OG0013693","NP_001297016","100857412"
"OG0013694","XP_015149929","101748764"
"OG0013700","XP_015144536","417984"
"OG0013701","XP_015136661","426355"
"OG0013702","XP_015137641","107052623"
"OG0013704","XP_004941187","101750213"
"OG0013707","XP_015156821","107056280"
"OG0013708","XP_015128629","107049493"
"OG0013709","XP_015156812","107056276"
"OG0013711","XP_015132813","100857623"
"OG0013714","XP_015142342","101750657"
"OG0013716","XP_015145655","419946"
"OG0013718","XP_015147667","107054222"
"OG0013722","NP_001288615","427608"
"OG0013723","XP_015149542","107054548"
"OG0013724","NP_001377777","101747429"
"OG0013727","XP_015135201","107052203"
"OG0013728","NP_001376391","427815"
"OG0013731","XP_015128744","107049543"
"OG0013732","XP_015152915","770560"
"OG0013734","XP_001234927","771676"
"OG0013735","NP_990117","395564"
"OG0013739","XP_003642924","100859124"
"OG0013741","XP_015135973","100857745"
"OG0013744","XP_004940447","101749651"
"OG0013748","XP_040552087","101751687"
"OG0013750","XP_015137192","107052518"
"OG0013751","XP_040543064","776034"
"OG0013752","XP_015133872","101747811"
"OG0013756","XP_040513171","100859273"
"OG0013757","XP_040513172","107049485"
"OG0013759","XP_040513164","107050739"
"OG0013762","XP_040513189","121108920"
"OG0013766","XP_015128548","107049465"
"OG0013767","XP_015128500","100858882"
"OG0013768","XP_040511081","101752154"
"OG0013770","XP_025001130","107050177"
"OG0013771","NP_001007080","416330"
"OG0013772","NP_001012860","419658"
"OG0013773","NP_001157123","425505"
"OG0013774","XP_429682","419602"
"OG0013775","XP_040558773","771362"
"OG0013778","NP_001264896","426666"
"OG0013779","XP_015154127","107055142"
"OG0013782","XP_040512753","121108716"
"OG0013785","XP_003644006","100858964"
"OG0013786","XP_025000163","100857447"
"OG0013787","XP_024999372","107051238"
"OG0013789","XP_025005041","428382"
"OG0013790","XP_001233807","770472"
"OG0013791","XP_015155713","100858419"
"OG0013793","XP_025003158","107052491"
"OG0013794","NP_001264405","420366"
"OG0013795","NP_001006351","420367"
"OG0013796","XP_015155601","100857831"
"OG0013797","XP_025001341","100858866"
"OG0013798","XP_025001577","107049831"
"OG0013800","XP_015128553","777348"
"OG0013801","XP_015128584","100859835"
"OG0013804","XP_015135527","100859892"
"OG0013806","XP_040512891","100858532"
"OG0013809","XP_001232002","769300"
"OG0013810","XP_040510764","107055393"
"OG0013811","XP_015155750","431296"
"OG0013812","XP_040508566","431476"
"OG0013815","XP_001231377","768497"
"OG0013820","XP_025003142","107057170"
"OG0013821","NP_001377783","107052649"
"OG0013822","XP_015152165","419218"
"OG0013823","XP_015154975","100857311"
"OG0013824","XP_040507506","425829"
"OG0013825","NP_990071","395493"
"OG0013827","XP_427542","429986"
"OG0013828","XP_003642712","100858873"
"OG0013830","XP_024999237","121112063"
"OG0013830","XP_024999237","770053"
"OG0013831","XP_040510871","425536"
"OG0013832","NP_001383605","107055404"
"OG0013833","XP_025001290","100873158"
"OG0013834","XP_001235166","771955"
"OG0013835","XP_025001376","777528"
"OG0013837","XP_003643433","100859541"
"OG0013838","XP_015158188","107057622"
"OG0013839","XP_025001560","771098"
"OG0013840","XP_040512498","101747341"
"OG0013841","XP_040512783","121108732"
"OG0013844","NP_001258073","776932"
"OG0013845","XP_040555123","422854"
"OG0013846","NP_001280136","415313"
"OG0013847","XP_040552085","107050713"
"OG0013853","NP_001038144","693256"
"OG0013870","XP_426458","428903"
"OG0013872","XP_040556725","423015"
"OG0013873","XP_426957","429400"
"OG0013878","XP_423347","425605"
"OG0013879","XP_040511047","107049208"
"OG0013880","XP_015155703","100858108"
"OG0013881","XP_015155707","107055391"
"OG0013891","NP_001269259","419647"
"OG0013892","XP_040508002","101749102"
"OG0013894","XP_040509884","107051197"
"OG0013897","NP_990033","395439"
"OG0013900","XP_004938907","101751913"
"OG0013902","XP_040509891","101747528"
"OG0013903","NP_001025719","415407"
"OG0013905","NP_001338374","107055124"
"OG0013907","XP_015154965","100857383"
"OG0013910","NP_001026495","425058"
"OG0013912","NP_990105","395547"
"OG0013913","NP_990224","395711"
"OG0013914","XP_015155848","107055416"
"OG0013919","XP_024998818","107049501"
"OG0013920","XP_025000054","431544"
"OG0013922","XP_015138610","420326"
"OG0013924","NP_001289129","768752"
"OG0013926","XP_423688","426009"
"OG0013928","NP_001026270","422014"
"OG0013929","NP_001006552","424970"
"OG0013936","XP_015129585","107050327"
"OG0013946","XP_040510938","101750157"
"OG0013956","XP_040507240","112532681"
"OG0013958","XP_025001514","101747651"
"OG0013962","NP_001338368","110224123"
"OG0013965","XP_003642719","425744"
"OG0013966","XP_040557072","771299"
"OG0013969","XP_004939036","428119"
"OG0013975","XP_040507302","768756"
"OG0013978","XP_015154388","427967"
"OG0013980","XP_003642090","430546"
"OG0013989","XP_025006224","107056271"
"OG0013992","XP_015141760","107053356"
"OG0013998","XP_015147337","107054146"
"OG0013999","XP_004943627","771731"
"OG0014002","XP_001234484","771190"
"OG0014004","NP_001289111","422071"
"OG0014005","XP_004939079","769834"
"OG0014010","XP_040509206","100857537"
"OG0014012","XP_015129134","100859263"
"OG0014014","XP_015154784","107055275"
"OG0014015","XP_024999995","100858629"
"OG0014018","XP_040509540","420051"
"OG0014019","XP_004949628","101751372"
"OG0014023","XP_015138916","107052856"
"OG0014027","XP_040518886","112532887"
"OG0014028","XP_025005732","100858624"
"OG0014030","XP_040511056","101749377"
"OG0014031","XP_040511027","107050662"
"OG0014035","XP_040513173","107049486"
"OG0014045","XP_015128486","101751955"
"OG0014046","XP_015129129","107049850"
"OG0014047","XP_025001427","112530946"
"OG0014050","XP_418050","419931"
"OG0014050","XP_418050","419930"
"OG0014057","XP_025001270","107049861"
"OG0014059","XP_015158207","107057641"
"OG0014061","XP_015157898","107057371"
"OG0014067","XP_024999423","100859681"
"OG0014071","XP_040513001","101750875"
"OG0014074","XP_040512881","426985"
"OG0014076","XP_025011338","771057"
"OG0014077","NP_001026633","427562"
"OG0014079","XP_424044","426393"
"OG0014080","NP_001001203","408036"
"OG0014081","XP_003642849","100857847"
"OG0014085","XP_015128875","428002"
"OG0014091","XP_024998637","112530176"
"OG0014093","XP_004950284","427087"
"OG0014094","XP_003642747","431347"
"OG0014095","XP_015135541","100857596"
"OG0014097","XP_024999204","121106470"
"OG0014099","NP_990837","396506"
"OG0014100","XP_015155778","100857335"
"OG0014101","XP_015155792","101747801"
"OG0014102","XP_040510810","107055402"
"OG0014104","XP_004940975","422427"
"OG0014107","XP_040509861","107050163"
"OG0014108","NP_001026759","430442"
"OG0014111","NP_001258088","100858483"
"OG0014113","NP_001264644","100857200"
"OG0014115","XP_040513010","107050463"
"OG0014116","XP_040512751","121108714"
"OG0014117","XP_040512747","121108713"
"OG0014122","XP_040513174","107051294"
"OG0014123","XP_015136666","107052490"
"OG0014125","XP_420022","422015"
"OG0014127","XP_040558580","121109235"
"OG0014128","NP_001292185","420362"
"OG0014129","XP_040556053","107051359"
"OG0014130","XP_001234418","771119"
"OG0014134","XP_040513201","121108934"
"OG0014135","XP_025000280","107057642"
"OG0014137","XP_040507708","100857984"
"OG0014138","XP_003640507","418395"
"OG0014140","XP_025005095","101752063"
"OG0014142","XP_040560509","424440"
"OG0014143","XP_004944538","101751348"
"OG0014144","NP_989999","395388"
"OG0014145","NP_998740","404752"
"OG0014146","XP_040510972","112530307"
"OG0014147","XP_001232334","422831"
"OG0014148","NP_001305381","101750392"
